id,trial,domain,question,prob,extremity,upper,lower,p100,dv,support,epistemicness,support_focal,support_foil,knowledge,focal,foil,targetA,targetB,age,gender,coeff
34,37,2,16,.5,0,,,0,0,0,6.4000001,50,50,15,8,6,Wisconsin,Montana,33,1,1.3168026
34,38,2,12,.40000001,.099999994,,.40000001,0,-.40546513,0,6.4000001,50,50,15,6,4,Montana,Maryland,33,1,1.3168026
34,39,2,2,.5,0,,,0,0,0,6.4000001,50,50,15,1,4,Georgia,Maryland,33,1,1.3168026
34,40,2,7,.34999999,.15000001,,.34999999,0,-.61903918,-.69314718,6.4000001,50,100,15,2,7,Idaho,New Mexico,33,1,1.3168026
34,41,2,6,.40000001,.099999994,,.40000001,0,-.40546513,0,6.4000001,50,50,15,2,4,Idaho,Maryland,33,1,1.3168026
34,42,2,13,.2,.30000001,,.2,0,-1.3862944,-.69314718,6.4000001,50,100,15,5,7,Massachusetts,New Mexico,33,1,1.3168026
34,43,2,3,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,6.4000001,50,100,15,1,7,Georgia,New Mexico,33,1,1.3168026
34,44,2,1,.5,0,,,0,0,0,6.4000001,50,50,15,3,1,Kansas,Georgia,33,1,1.3168026
34,45,2,10,.60000002,.10000002,.60000002,,0,.40546522,0,6.4000001,50,50,15,6,3,Montana,Kansas,33,1,1.3168026
34,46,2,11,.64999998,.14999998,.64999998,,0,.61903912,0,6.4000001,50,50,15,4,5,Maryland,Massachusetts,33,1,1.3168026
34,47,2,4,.40000001,.099999994,,.40000001,0,-.40546513,0,6.4000001,50,50,15,8,1,Wisconsin,Georgia,33,1,1.3168026
34,48,2,14,.60000002,.10000002,.60000002,,0,.40546522,0,6.4000001,50,50,15,5,8,Massachusetts,Wisconsin,33,1,1.3168026
35,1,1,11,.69999999,.19999999,.69999999,,0,.84729779,0,2.5,80,80,80,3,7,Los Angeles,New Orleans,25,1,1.9048363
35,2,1,16,.5,0,,,0,0,.11778303,2.5,90,80,80,4,8,Memphis,San Francisco,25,1,1.9048363
35,3,1,4,.5,0,,,0,0,0,2.5,80,80,80,1,8,Atlanta,San Francisco,25,1,1.9048363
35,4,1,9,.85000002,.35000002,.85000002,,0,1.7346013,.22314355,2.5,100,80,80,5,3,Miami,Los Angeles,25,1,1.9048363
35,5,1,13,.30000001,.19999999,,.30000001,0,-.84729779,-.10536052,2.5,90,100,80,4,5,Memphis,Miami,25,1,1.9048363
35,6,1,8,.85000002,.35000002,.85000002,,0,1.7346013,.69314718,2.5,80,40,80,8,2,San Francisco,Buffalo,25,1,1.9048363
35,7,1,2,.85000002,.35000002,.85000002,,0,1.7346013,.98082924,2.5,80,30,80,1,6,Atlanta,Minneapolis,25,1,1.9048363
35,8,1,10,.89999998,.39999998,.89999998,,0,2.1972244,.98082924,2.5,80,30,80,3,6,Los Angeles,Minneapolis,25,1,1.9048363
35,9,1,15,.64999998,.14999998,.64999998,,0,.61903912,.11778303,2.5,90,80,80,4,7,Memphis,New Orleans,25,1,1.9048363
35,10,1,14,.64999998,.14999998,.64999998,,0,.61903912,1.0986123,2.5,90,30,80,4,6,Memphis,Minneapolis,25,1,1.9048363
35,11,1,7,.1,.40000001,,.1,0,-2.1972246,-.69314718,2.5,40,80,80,2,7,Buffalo,New Orleans,25,1,1.9048363
35,12,1,3,.69999999,.19999999,.69999999,,0,.84729779,0,2.5,80,80,80,1,7,Atlanta,New Orleans,25,1,1.9048363
35,13,1,1,.69999999,.19999999,.69999999,,0,.84729779,.22314355,2.5,100,80,80,5,1,Miami,Atlanta,25,1,1.9048363
35,14,1,6,.5,0,,,0,0,-.28768209,2.5,30,40,80,6,2,Minneapolis,Buffalo,25,1,1.9048363
35,15,1,12,.5,0,,,0,0,0,2.5,80,80,80,8,3,San Francisco,Los Angeles,25,1,1.9048363
35,16,1,5,.1,.40000001,,.1,0,-2.1972246,-.91629076,2.5,40,100,80,2,5,Buffalo,Miami,25,1,1.9048363
35,17,2,12,.80000001,.30000001,.80000001,,0,1.3862945,.25131443,6,90,70,60,6,4,Montana,Maryland,25,1,1.6991824
35,18,2,13,.89999998,.39999998,.89999998,,0,2.1972244,.55961579,6,70,40,60,7,5,New Mexico,Massachusetts,25,1,1.6991824
35,19,2,9,.69999999,.19999999,.69999999,,0,.84729779,.69314718,6,80,40,60,3,5,Kansas,Massachusetts,25,1,1.6991824
35,20,2,11,.30000001,.19999999,,.30000001,0,-.84729779,-.55961579,6,40,70,60,5,4,Massachusetts,Maryland,25,1,1.6991824
35,21,2,8,.5,0,,,0,0,-.35667494,6,70,100,60,2,8,Idaho,Wisconsin,25,1,1.6991824
35,22,2,16,.5,0,,,0,0,-.10536052,6,90,100,60,6,8,Montana,Wisconsin,25,1,1.6991824
35,23,2,5,.5,0,,,0,0,.13353139,6,80,70,60,3,2,Kansas,Idaho,25,1,1.6991824
35,24,2,7,.5,0,,,0,0,0,6,70,70,60,7,2,New Mexico,Idaho,25,1,1.6991824
35,25,2,6,.80000001,.30000001,.80000001,,0,1.3862945,0,6,70,70,60,2,4,Idaho,Maryland,25,1,1.6991824
35,26,2,3,.60000002,.10000002,.60000002,,0,.40546522,.15415068,6,70,60,60,7,1,New Mexico,Georgia,25,1,1.6991824
35,27,2,4,.75,.25,.75,,0,1.0986123,.51082563,6,100,60,60,8,1,Wisconsin,Georgia,25,1,1.6991824
35,28,2,14,.2,.30000001,,.2,0,-1.3862944,-.91629076,6,40,100,60,5,8,Massachusetts,Wisconsin,25,1,1.6991824
35,29,2,1,.60000002,.10000002,.60000002,,0,.40546522,.28768209,6,80,60,60,3,1,Kansas,Georgia,25,1,1.6991824
35,30,2,2,.5,0,,,0,0,-.15415068,6,60,70,60,1,4,Georgia,Maryland,25,1,1.6991824
35,31,2,15,.5,0,,,0,0,.25131443,6,90,70,60,6,7,Montana,New Mexico,25,1,1.6991824
35,32,2,10,.5,0,,,0,0,-.11778303,6,80,90,60,3,6,Kansas,Montana,25,1,1.6991824
35,33,0,3,.80000001,.30000001,.80000001,,0,1.3862945,.15415068,3.5,70,60,70,7,1,Spurs,76ers,25,1,2.9593637
35,34,0,16,.89999998,.39999998,.89999998,,0,2.1972244,.4054651,3.5,90,60,70,8,6,Thunder,Pacers,25,1,2.9593637
35,35,0,14,.40000001,.099999994,,.40000001,0,-.40546513,-.4054651,3.5,60,90,70,6,5,Pacers,Lakers,25,1,2.9593637
35,36,0,4,.69999999,.19999999,.69999999,,0,.84729779,.4054651,3.5,90,60,70,8,1,Thunder,76ers,25,1,2.9593637
35,37,0,13,.60000002,.10000002,.60000002,,0,.40546522,.10536052,3.5,100,90,70,4,8,Heat,Thunder,25,1,2.9593637
35,38,0,8,.5,0,,,0,0,.11778303,3.5,90,80,70,8,2,Thunder,Celtics,25,1,2.9593637
35,39,0,15,.40000001,.099999994,,.40000001,0,-.40546513,-.15415068,3.5,60,70,70,6,7,Pacers,Spurs,25,1,2.9593637
35,40,0,1,.2,.30000001,,.2,0,-1.3862944,-.4054651,3.5,60,90,70,1,3,76ers,Clippers,25,1,2.9593637
35,41,0,12,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,3.5,70,100,70,7,4,Spurs,Heat,25,1,2.9593637
35,42,0,11,.5,0,,,0,0,-.10536052,3.5,90,100,70,5,4,Lakers,Heat,25,1,2.9593637
35,43,0,2,.30000001,.19999999,,.30000001,0,-.84729779,-.4054651,3.5,60,90,70,1,5,76ers,Lakers,25,1,2.9593637
35,44,0,7,.2,.30000001,,.2,0,-1.3862944,-.13353139,3.5,70,80,70,7,2,Spurs,Celtics,25,1,2.9593637
35,45,0,6,.5,0,,,0,0,.11778303,3.5,90,80,70,5,2,Lakers,Celtics,25,1,2.9593637
35,46,0,10,.2,.30000001,,.2,0,-1.3862944,-.4054651,3.5,60,90,70,6,3,Pacers,Clippers,25,1,2.9593637
35,47,0,9,.5,0,,,0,0,-.10536052,3.5,90,100,70,3,4,Clippers,Heat,25,1,2.9593637
35,48,0,5,.5,0,,,0,0,-.11778303,3.5,80,90,70,2,3,Celtics,Clippers,25,1,2.9593637
36,1,1,7,0,.5,,0,1,-4.2626801,-.58778667,2.5999999,50,90,70,2,7,Buffalo,New Orleans,30,1,1.1921885
36,2,1,15,.5,0,,,0,0,-.58778667,2.5999999,50,90,70,4,7,Memphis,New Orleans,30,1,1.1921885
36,3,1,3,.5,0,,,0,0,0,2.5999999,90,90,70,7,1,New Orleans,Atlanta,30,1,1.1921885
36,4,1,11,.5,0,,,0,0,0,2.5999999,90,90,70,3,7,Los Angeles,New Orleans,30,1,1.1921885
36,5,1,1,.5,0,,,0,0,.10536052,2.5999999,100,90,70,5,1,Miami,Atlanta,30,1,1.1921885
36,6,1,13,.5,0,,,0,0,-.69314718,2.5999999,50,100,70,4,5,Memphis,Miami,30,1,1.1921885
36,7,1,10,.25,.25,,.25,0,-1.0986123,.4054651,2.5999999,90,60,70,3,6,Los Angeles,Minneapolis,30,1,1.1921885
36,8,1,9,.5,0,,,0,0,.10536052,2.5999999,100,90,70,5,3,Miami,Los Angeles,30,1,1.1921885
36,9,1,8,.1,.40000001,,.1,0,-2.1972246,0,2.5999999,50,50,70,2,8,Buffalo,San Francisco,30,1,1.1921885
36,10,1,12,.1,.40000001,,.1,0,-2.1972246,-.58778667,2.5999999,50,90,70,8,3,San Francisco,Los Angeles,30,1,1.1921885
36,11,1,14,.5,0,,,0,0,-.18232156,2.5999999,50,60,70,4,6,Memphis,Minneapolis,30,1,1.1921885
36,12,1,4,.5,0,,,0,0,.58778667,2.5999999,90,50,70,1,8,Atlanta,San Francisco,30,1,1.1921885
36,13,1,5,.1,.40000001,,.1,0,-2.1972246,-.69314718,2.5999999,50,100,70,2,5,Buffalo,Miami,30,1,1.1921885
36,14,1,6,.25,.25,,.25,0,-1.0986123,.18232156,2.5999999,60,50,70,6,2,Minneapolis,Buffalo,30,1,1.1921885
36,15,1,16,.25,.25,,.25,0,-1.0986123,0,2.5999999,50,50,70,4,8,Memphis,San Francisco,30,1,1.1921885
36,16,1,2,.25,.25,,.25,0,-1.0986123,-.4054651,2.5999999,60,90,70,6,1,Minneapolis,Atlanta,30,1,1.1921885
36,17,0,7,.80000001,.30000001,.80000001,,0,1.3862945,.84729785,5.4000001,70,30,90,2,7,Celtics,Spurs,30,1,1.5164936
36,18,0,14,1,.5,1,,1,4.2626796,1.6094379,5.4000001,100,20,90,5,6,Lakers,Pacers,30,1,1.5164936
36,19,0,13,.89999998,.39999998,.89999998,,0,2.1972244,2.7080503,5.4000001,75,5,90,4,8,Heat,Thunder,30,1,1.5164936
36,20,0,9,1,.5,1,,1,4.2626796,2.7080503,5.4000001,75,5,90,4,3,Heat,Clippers,30,1,1.5164936
36,21,0,12,.30000001,.19999999,,.30000001,0,-.84729779,-.91629076,5.4000001,30,75,90,7,4,Spurs,Heat,30,1,1.5164936
36,22,0,8,0,.5,,0,1,-4.2626801,-2.6390574,5.4000001,5,70,90,8,2,Thunder,Celtics,30,1,1.5164936
36,23,0,2,1,.5,1,,1,4.2626796,1.6094379,5.4000001,100,20,90,5,1,Lakers,76ers,30,1,1.5164936
36,24,0,3,.40000001,.099999994,,.40000001,0,-.40546513,-.4054651,5.4000001,20,30,90,1,7,76ers,Spurs,30,1,1.5164936
36,25,0,16,.5,0,,,0,0,1.3862944,5.4000001,20,5,90,6,8,Pacers,Thunder,30,1,1.5164936
36,26,0,6,.5,0,,,0,0,-.35667494,5.4000001,70,100,90,2,5,Celtics,Lakers,30,1,1.5164936
36,27,0,1,.75,.25,.75,,0,1.0986123,1.3862944,5.4000001,20,5,90,1,3,76ers,Clippers,30,1,1.5164936
36,28,0,5,0,.5,,0,1,-4.2626801,-2.6390574,5.4000001,5,70,90,3,2,Clippers,Celtics,30,1,1.5164936
36,29,0,10,.75,.25,.75,,0,1.0986123,1.3862944,5.4000001,20,5,90,6,3,Pacers,Clippers,30,1,1.5164936
36,30,0,15,.60000002,.10000002,.60000002,,0,.40546522,.4054651,5.4000001,30,20,90,7,6,Spurs,Pacers,30,1,1.5164936
36,31,0,11,.5,0,,,0,0,-.28768209,5.4000001,75,100,90,4,5,Heat,Lakers,30,1,1.5164936
36,32,0,4,0,.5,,0,1,-4.2626801,-1.3862944,5.4000001,5,20,90,8,1,Thunder,76ers,30,1,1.5164936
36,33,2,7,1,.5,1,,1,4.2626796,.4054651,6.4000001,90,60,80,7,2,New Mexico,Idaho,30,1,4.0423927
36,34,2,2,1,.5,1,,1,4.2626796,-.28768209,6.4000001,30,40,80,1,4,Georgia,Maryland,30,1,4.0423927
36,35,2,10,.5,0,,,0,0,-.35667494,6.4000001,70,100,80,3,6,Kansas,Montana,30,1,4.0423927
36,36,2,12,0,.5,,0,1,-4.2626801,-.91629076,6.4000001,40,100,80,4,6,Maryland,Montana,30,1,4.0423927
36,37,2,14,0,.5,,0,1,-4.2626801,-.91629076,6.4000001,30,75,80,5,8,Massachusetts,Wisconsin,30,1,4.0423927
36,38,2,3,1,.5,1,,1,4.2626796,1.0986123,6.4000001,90,30,80,7,1,New Mexico,Georgia,30,1,4.0423927
36,39,2,15,.5,0,,,0,0,-.10536052,6.4000001,90,100,80,7,6,New Mexico,Montana,30,1,4.0423927
36,40,2,4,1,.5,1,,1,4.2626796,.91629076,6.4000001,75,30,80,8,1,Wisconsin,Georgia,30,1,4.0423927
36,41,2,13,1,.5,1,,1,4.2626796,1.0986123,6.4000001,90,30,80,7,5,New Mexico,Massachusetts,30,1,4.0423927
36,42,2,16,1,.5,1,,1,4.2626796,.28768209,6.4000001,100,75,80,6,8,Montana,Wisconsin,30,1,4.0423927
36,43,2,11,1,.5,1,,1,4.2626796,-.28768209,6.4000001,30,40,80,5,4,Massachusetts,Maryland,30,1,4.0423927
36,44,2,8,.75,.25,.75,,0,1.0986123,.22314355,6.4000001,75,60,80,8,2,Wisconsin,Idaho,30,1,4.0423927
36,45,2,1,0,.5,,0,1,-4.2626801,-.84729785,6.4000001,30,70,80,1,3,Georgia,Kansas,30,1,4.0423927
36,46,2,6,1,.5,1,,1,4.2626796,.4054651,6.4000001,60,40,80,2,4,Idaho,Maryland,30,1,4.0423927
36,47,2,5,.5,0,,,0,0,-.15415068,6.4000001,60,70,80,2,3,Idaho,Kansas,30,1,4.0423927
36,48,2,9,1,.5,1,,1,4.2626796,.84729785,6.4000001,70,30,80,3,5,Kansas,Massachusetts,30,1,4.0423927
